Khon1.MoonMJ2000Eq.X      Khon1.MoonMJ2000Eq.Y      Khon1.MoonMJ2000Eq.Z      Khon2.MoonMJ2000Eq.X      Khon2.MoonMJ2000Eq.Y      Khon2.MoonMJ2000Eq.Z      Khon3.MoonMJ2000Eq.X      Khon3.MoonMJ2000Eq.Y      Khon3.MoonMJ2000Eq.Z      Khon4.MoonMJ2000Eq.X      Khon4.MoonMJ2000Eq.Y      Khon4.MoonMJ2000Eq.Z      Khon5.MoonMJ2000Eq.X      Khon5.MoonMJ2000Eq.Y      Khon5.MoonMJ2000Eq.Z      Khon6.MoonMJ2000Eq.X      Khon6.MoonMJ2000Eq.Y      Khon6.MoonMJ2000Eq.Z      Khon7.MoonMJ2000Eq.X      Khon7.MoonMJ2000Eq.Y      Khon7.MoonMJ2000Eq.Z      Khon8.MoonMJ2000Eq.X      Khon8.MoonMJ2000Eq.Y      Khon8.MoonMJ2000Eq.Z      
-1602.219966316712        1294.278384177043         1932.612905528396         451.2690229605068         -5792.358829055273        -8661.536144015889        -4266.663939369377        -4297.471487150295        -6433.932778665519        4778.49031572463          -3656.53834899154         -5460.261990973522        1615.744841344422         -1278.310300409823        1913.818680370416         4276.747876551643         4296.646721641184         -6434.852083274149        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-1693.554873874178        1273.486478467181         1901.372986330563         477.2923933545826         -5790.721862085658        -8659.042962405001        -4248.565898900677        -4314.759692803142        -6459.750933524396        4792.1168968071           -3635.259937730647        -5428.422346916021        1707.166121219168         -1257.200919325987        1882.193948075772         4258.81706323754          4313.938110079936         -6460.736830125898        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-1783.594908561034        1251.720606082992         1868.678451822023         503.3085844987654         -5788.994733365835        -8656.414870060107        -4230.359791147988        -4331.938072253979        -6485.404678376712        4805.584763567313         -3613.860975973279        -5396.402546653859        1797.265811549849         -1235.117824640824        1849.111116203407         4240.778281381412         4331.119818184117         -6486.457500460048        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-1872.30453177559         1229.02079521463          1834.589234233965         529.3171878650901         -5787.177420537424        -8653.651833855838        -4212.046745899308        -4349.006872992875        -6510.894384871208        4818.89210171689          -3592.341146266233        -5364.20211840258         1886.008998077828         -1212.102082994126        1814.631684846769         4222.632659948955         4348.192095911392         -6512.014468002162        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-1959.652817382826        1205.427125009592         1799.165334279183         555.3177943596384         -5785.269900124345        -8650.753818999277        -4193.627880170476        -4365.966340665735        -6536.220421874954        4832.037071167782         -3570.700129854755        -5331.820588480419        1973.365495650331         -1188.194743071421        1778.817127846443         4204.381315086794         4365.155191339407         -6537.408103649781        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2045.613277162076        1180.979535082151         1762.466536405875         581.3099942944827         -5783.272147531708        -8647.720789028099        -4175.104298423044        -4382.816719074734        -6561.383155474206        4845.01780551899          -3548.937606729567        -5299.257481379682        2059.309657033242         -1163.43664229018         1741.72860309048          4186.025350341049         4382.00935066666          -6562.638775474203        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2130.163665137079        1155.717653324653         1724.552151502765         607.2933773588738         -5781.184137044387        -8644.552705808805        -4156.477092777204        -4399.558250178845        -6586.382948975952        4857.832411531475         -3527.053255676728        -5266.512319842135        2143.820161044248         -1137.868233033834        1703.426692080699         4167.56585687201          4398.754818213958         -6587.706848722766        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2213.285765612673        1129.680642171268         1685.480787263397         633.2675325905439         -5779.005841825739        -8641.249529534645        -4137.747343221039        -4416.191174095205        -6611.220162910104        4870.478968590265         -3505.046754330106        -5233.584624938754        2226.879785064433         -1111.529428442998        1663.971168800024         4149.003913664201         4415.391836426279         -6612.612685821834        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2294.965169400035        1102.907063117222         1645.310145897864         659.2320483471267         -5776.737233916181        -8637.81121872364         -4118.916117815359        -4432.715729100601        -6635.895155032165        4882.955528153689         -3482.917779227311        -5200.473916153933        2308.475166593853         -1084.459467421315        1623.420797382845         4130.34058773244          4431.920645874896         -6637.356646380256        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2375.191042320686        1075.434759004507         1604.09684844705          685.1865122769959         -5774.378284231643        -8634.237730216395        -4099.984472894459        -4449.132151633268        -6660.408280326519        4895.260113189463         -3460.666005868174        -5167.179711474411        2388.596558071265         -1056.69679822668         1581.833157653469         4111.576934323763         4448.341485259909         -6661.939087193401        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2453.955889648467        1047.300753349788         1561.896284603703         711.1305112903356         -5771.928962562117        -8630.52901917389         -4080.953453263268        -4465.440676295286        -6684.759891010151        4907.390717596572         -3438.291108777019        -5133.701527483121        2467.23757870635          -1028.278979790892        1539.264497251264         4092.713997115672         4464.654591413098         -6686.360362247593        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2531.255319704884        1018.541165807779         1518.762486675085         737.0636315299198         -5769.389237569994        -8626.685039075135        -4061.824092390481        -4481.641535855102        -6708.950336536916        4919.345305613708         -3415.792761568009        -5100.038879458196        2544.394966593885         -999.2425997387909        1495.769608799528         4073.752808410092         4480.860199301154         -6710.620822725163        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2607.087809375371        989.1911427314917         1474.748026126123         762.985458341951          -5766.759076788469        -8622.705741714803        -4042.597412597621        -4497.734961250331        -6732.979963602251        4931.121811212855         -3393.170637014176        -5066.191281477295        2620.068333904142         -969.6232079559995        1451.401730389596         4054.694389323529         4496.958542029141         -6734.720817009773        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2681.454473885009        959.284801702539          1429.903931012275         788.8955762465484         -5764.038446619757        -8618.591077200646        -4023.274425245181        -4513.72118159107         -6756.849116148238        4942.718137478107         -3370.424407120416        -5032.158246527717        2694.259927488456         -939.4552644763316        1406.212467532983         4035.539749974327         4512.949850844219         -6758.660690692326        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2754.358842759801        928.8551888556394         1384.279622538583         814.7935689080623         -5761.227312333358        -8614.340993951031        -4003.856130914355        -4529.600424163305        -6780.558135369225        4954.132155969215         -3347.553743199998        -4997.939286622292        2766.974396810576         -908.7721004187479        1360.251734674064         4016.289889665204         4528.834355139639         -6782.44078657715         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2825.806643521413        897.9342478039034         1337.922868958005         840.6790191053879         -5758.325638064212        -8609.955438692108        -3984.34351958608         -4545.372914432606        -6804.107359717731        4965.361706069147         -3324.558315955597        -4963.533912921528        2838.218570715515         -877.6058906966064        1313.567714344143         3996.945797062945         4544.612282459217         -6806.061444688588        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2895.805594316917        866.5527989831753         1290.8797550374           866.5515087022795         -5755.333386810787        -8605.434356455196        -3964.737570816011        -4561.038876048173        -6827.497124910733        4976.404594315973         -3301.437795564445        -4928.941635862211        2908.001244188752         -845.987637239974         1266.206832066746         3977.508450374648         4560.283858501643         -6829.523002278031        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-2964.365206376882        834.740528262424          1243.194665367235         892.4106186168501         -5752.250520433183        -8600.777690573814        -3945.03925390658         -4576.598530846997        -6850.727763936287        4987.258593717474         -3278.191851767973        -4894.161965292835        2976.33297593653          -813.9471615118964        1218.213745184912         3957.978817520372         4575.84930712526          -6852.825793831114        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3031.496596920362        802.5259837173508         1194.91027986235          918.2559287918848         -5749.076999651035        -8595.985382680781        -3925.249528075627        -4592.052098858258        -6873.799607060588        4997.921443049156         -3254.820153966284        -4859.194410615994        3043.225897336844         -781.5131051559874        1169.631343866669         3938.357856302639         4591.308850353147         -6875.970151075351        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3097.212312892138        769.9365795211925         1146.067579890456         944.0870181640494         -5745.812784041453        -8591.057372705211        -3905.36934262194         -4607.399798308121        -6896.712981835139        5008.390846134222         -3231.322371317452        -4824.038480938427        3108.693533066369         -748.7129376816156        1120.500762648822         3918.646514572727         4606.662708378164         -6898.956402988086        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3161.526165712217        736.9986059765506         1096.705863566676         969.9034646335058         -5742.457832036918        -8585.993598869274        -3885.399637087481        -4622.641845624399        -6919.468213104381        5018.664471105731         -3207.698172842152        -4788.693685228645        3172.750633504707         -715.5729701685486        1070.861400993759         3898.845730393776         4621.91109956833          -6921.784875804617        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3224.453077052138        703.7372447829111         1046.862768860898         995.7048450329457         -5739.012100923021        -8580.793997685148        -3865.34134141705         -4637.778455441701        -6942.06562301355         5028.73994964984          -3183.947227533616        -4753.159532482838        3235.41301884572          -682.118374055106         1020.750951456925         3878.956432200794         4637.054240472382         -6944.455893026636        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3286.008935508551        670.1765887108049         996.5743032777827         1021.490735097032         -5735.4755468363          -8575.458503951537        -3845.195376114279        -4652.809840606555        -6964.505531016708        5038.614876230073         -3160.069204473199        -4717.435531899275        3296.697434705915         -648.3732041566982        970.2054341867188         3858.979538957996         4652.092345825396         -6966.96977543096         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3346.210463935335        636.3396649285278         945.8748789819947         1047.26070943079          -5731.848124761833        -8569.987050750395        -3824.962652395596        -4667.736212182877        -6986.78825388517         5048.286807291559         -3136.063772952242        -4681.521193061693        3356.621418912429         -614.3604251436482        919.2592366028694         3838.915960312646         4667.025628554664         -6989.326841078378        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3405.07509710273         602.2484613018169         894.7973523526744         1073.014341478702         -5728.129788530903        -8564.379569443408        -3804.644072340394        -4682.55777945742         -7008.914105715987        5057.753260445199         -3111.930602599721        -4645.416026131948        3415.203179064672         -580.1019407889107        867.9451572201506         3818.766596746747         4681.854299785715         -7011.527405322835        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3462.620869287872        567.9239550582424         843.3730670580408         1098.751203492749         -5724.320490818529        -8558.635989668401        -3784.240529039409        -4697.274749945471        -7030.883397940794        5067.011713630753         -3087.669363516732        -4609.119542052649        3472.461480403843         -545.6186253722117        816.2944526997453         3798.532339725236         4696.578568848345         -7033.571780820741        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3518.866311346006        533.3861432769336         791.6318998440111         1124.470866500982         -5720.420183140988        -8552.756239335649        -3763.752906739537        -4711.887329396675        -7052.696439334715        5076.059604258451         -3063.279726417735        -4572.631252759966        3528.415543478215         -510.9303567007009        764.3368873191066         3778.214071841969         4711.198643282987         -7055.460277540478        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3573.830356782477        498.6540747278486         739.6023083260661         1150.172900275327         -5716.428815853229        -8546.740244624219        -3743.182080986677        -4726.395721800887        -7074.353536025592        5084.894328328257         -3038.7613627791          -4535.950671407176        3583.084951065772         -476.0560502735607        712.1007841535757         3757.812666962913         4725.71472884703          -7077.193202772105        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3627.532256319653        463.7458826451038         687.3113801633735         1175.856873299344         -5712.346338146192        -8540.587929977977        -3722.528918765543        -4740.800129394367        -7095.854991503249        5093.513239526597         -3014.113944994839        -4499.077312599708        3636.489563798066         -441.0136941807286        659.6130773553596         3737.328990366485         4740.127029521245         -7098.770861137178        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3679.991500445758        428.6788180734147         634.7848830763687         1201.522352735978         -5708.172698044335        -8534.299218101762        -3701.79427863704         -4755.100752665778        -7117.201106629014        5101.913648299407         -2989.337146540754        -4462.010692641736        3688.649443927745         -405.8203843825613        606.8993650022749         3716.763898881734         4754.435747516429         -7120.19355459878         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3731.227749429469        393.4692834772286         582.047315244301          1227.168904394726         -5703.90784240255         -8527.874029957296        -3680.979010873474        -4769.297790362558        -7138.392179645351        5110.0928209009           -2964.43064214621         -4424.75032979541         3739.584786684019         -370.4923600699694        553.9839620651182         3696.118241023738         4768.641083280061         -7141.461582471631        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3781.260770290683        358.1328663479944         529.1219556874421         1252.7960926987           -5699.551716903719        -8521.312284759071        -3660.083957590861        -4783.391439497238        -7159.428506185635        5118.047978417773         -2939.394107975211        -4387.295744553048        3789.315858673363         -335.0450388501049        500.8899531127827         3675.392857126717         4782.743235503061         -7162.57524143238         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3830.110380228434        322.684372585034          476.0309142996557         1278.403480651439         -5695.10426605551         -8514.613899970151        -3639.109952879371        -4797.381895353901        -7180.310379284027        5125.776295767224         -2914.22722181608         -4349.646459922791        3837.862942797539         -299.4930515445885        447.6392444364028         3654.588579474774         4796.742401126598         -7183.534825529918        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3877.796396024758        287.1378594637499         422.7951812524261         1303.990629803506         -5690.565433187701        -8507.778791297867        -3618.057822931034        -4811.269351494673        -7201.038089385518        5133.274900669232         -2888.929663280869        -4311.802001728807        3885.246289182862         -263.8502764247532        394.2526153290528         3633.706232430064         4810.638775349071         -7204.340626195946        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3924.338588959305        251.5066680355812         369.4346755396255         1329.557100218837         -5685.935160448978        -8500.806872689383        -3596.928386165469        -4825.053999766358        -7221.611924355995        5140.540872590966         -2863.501114014798        -4273.761898926285        3931.486071636318         -228.1298727400717        340.7497683060938         3612.746632559225         4824.432551632985         -7224.992932255467        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-3969.756644795358        215.8034548346186         315.9682924757508         1355.10245044058          -5681.213388804113        -8493.698056327252        -3575.72245335317         -4838.736030307075        -7242.032169492537        5147.571241663944         -2837.941257916013        -4235.525683932254        3976.602349170251         -192.3443134249828        287.1493780945166         3591.710588756774         4838.123921712075         -7245.492029937523        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4014.070128415478        180.0402227898594         262.4139499975281         1380.626237456978         -5676.400058030587        -8486.452252624804        -3554.44082773698         -4852.315631553007        -7262.299107533632        5154.362987571512         -2812.249781366409        -4197.092892972752        4020.615032163099         -156.5054168943607        233.4691392563254         3570.598902367288         4851.713075598294         -7265.83820288589         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4057.298452714982        144.2283512648719         208.7886336524971         1406.128016666742         -5671.495106715622        -8479.069370221492        -3533.084305151133        -4865.792990245158        -7282.413018669598        5160.913038407569         -2786.426373474067        -4158.463066447512        4063.543852749222         -120.6243778588832        179.7258123436768         3549.412367304671         4865.200201589119         -7286.031732169911        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4099.460851379612        108.3786251648853         155.1084401858971         1431.607341844181         -5666.498472252802        -8471.549315978118        -3511.653674138302        -4879.168291436159        -7302.374180553015        5167.218269504083         -2760.470726327534        -4119.635749312511        4105.408339059446         -84.71179711070727        125.9352685114281         3528.151770169614         4878.585486274504         -7306.072896295344        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4140.576355203695        72.50126306910533         101.3886196625099         1457.06376510422          -5661.410090838792        -8463.891994971971        -3490.149716064741        -4892.441718497197        -7322.182868309232        5173.275502227189         -2734.382535263081        -4080.610491481726        4146.22779295838          -48.7777102458931         72.1125325360772          3506.817890365201         4891.869114544301         -7325.961971215336        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4180.663771623746        36.60594435868552         47.64361608082254         1482.496836866718         -5656.229897470068        -8456.097310491881        -3468.573205233319        -4905.613453124941        -7341.839354546988        5179.081502741319         -2708.161499144975        -4041.386848248818        4186.021270950092         -12.83161530227517        18.27182421094039         3485.411500210292         4905.051269595337         -7345.699230341328        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4219.74166716967         0.7018353242019657        -6.112893545185216        1507.906105820846         -5650.957825939375        -8448.165164033198        -3446.924908994697        -4918.683675348351        -7361.343909368908        5184.632980739581         -2681.807320660067        -4001.964380729711        4224.807567950396         23.11750069484697         -35.57340189584647        3463.933365050994         4918.132132938859         -7365.284944554136        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4257.828352555865        -35.20238575455733        -59.86796164576663        1533.291118888883         -5645.593808832229        -8440.095455292612        -3425.205587856646        -4931.65256353587         -7380.696800382284        5189.926588139846         -2655.319706626586        -3962.342656327208        4262.605203644373         59.06113627972081         -89.41041831950133        3442.384243370383         4931.11188440767          -7384.719382214942        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4294.941870155977        -71.09850455421838        -113.6093340936932        1558.651421189948         -5640.137777523487        -8431.888082162957        -3403.415995591262        -4944.520294402202        -7399.898292709651        5194.958917745505         -2628.698368318728        -3922.521249218655        4299.43241117266          94.99125117642689         -143.2271882000205        3420.764886895951         4943.990702163574         -7404.002809176396        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4331.099983626511        -106.9787476699566        -167.3254157271003        1583.986556003045         -5634.589662173617        -8423.54294072793         -3381.556879340846        -4957.287043015531        -7418.948648999591        5199.726501869794         -2601.943021807238        -3882.499740867876        4335.307127910026         130.9002429978282         -197.0123303841101        3399.076040705841         4956.768762704567         -7423.135488793661        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4366.320169462648        -142.8357605797937        -221.0052373742947        1609.296064730152         -5628.949391725007        -8415.059925256559        -3359.628979721456        -4969.952982804389        -7437.848129437392        5204.22581092274          -2575.053388316795        -3842.277720562532        4370.246988119674         166.7809249925194         -250.7550860971824        3377.318443332857         4969.446240872378         -7442.11768193559         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4400.619610287366        -178.662586590799         -274.6384243513749        1634.579486858449         -5623.216893898323        -8406.438928197837        -3337.633030925179        -4982.518285564845        -7456.596991755854        5208.453251959232         -2548.029194601608        -3801.854785978096        4404.269317285682         202.6265048153            -304.4452871484973        3355.492826866743         4982.023309859564         -7460.949646995738        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4434.0151896936          -214.4526467447868        -328.2151663971308        1659.836359922891         -5617.39209518861         -8397.679840175027        -3315.569760820421        -4994.983121467463        -7475.195491246006        5212.405167187506         -2520.870173339266        -3761.2305437701          4437.391127942421         238.4305642932013         -358.0733256274398        3333.599917055049         4994.500141217111         -7479.631639903557        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4466.52348847274         -250.1997206566739        -381.7261890061927        1685.06621946767          -5611.474920861452        -8388.782549980024        -3293.439891050686        -5007.347659064428        -7493.643880767893        5216.077832436538         -2493.576063544548        -3720.404610195576        4469.629116837401         274.187040156743          -411.6301250458055        3311.640433401801         5006.876904861623         -7498.163914135483        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4498.160782078514        -285.8979282577347        -435.162726117298         1710.268599007744         -5605.46529494907         -8379.746944567523        -3271.244137131667        -5019.61206529662         -7511.942410761359        5219.467455581704         -2466.146611003787        -3679.376611765721        4500.999663277122         309.8902057040832         -465.1071128773619        3289.615089265222         5019.153769082652         -7516.546720726008        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4528.943039189035        -321.5417124129599        -488.5164941117691        1735.443029989896         -5599.363140246307        -8370.57290904921         -3248.983208546764        -5031.776505500602        -7530.091329256757        5222.570174926368         -2438.581568730879        -3638.146185930906        4531.518828520842         345.5346533647971         -518.4961944447568        3267.524591953377         5031.330900550209         -7534.780308278801        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4558.885921242181        -357.1258223820769        -541.7796670752286        1760.589041753323         -5593.168378306495        -8361.260326687712        -3226.657808840915        -5043.841143415746        -7548.090881885713        5225.382057539653         -2410.880697446177        -3596.712981799923        4561.202356098453         381.1152781285928         -571.7897281024343        3245.369642818172         5043.408464321896         -7552.864922977766        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4588.004782830016        -392.6452980919566        -594.9448532746756        1785.706161489943         -5586.880929437495        -8351.809078890597        -3204.268635713204        -5055.806141191308        -7565.941311891904        5227.899097547284         -2383.043766079267        -3555.076660895182        4590.065672941506         416.6272618049697         -624.9805016635219        3223.150937348255         5055.386623850325         -7570.800808598084        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4616.314672850189        -428.0954551883915        -648.0050728027272        1810.793914204114         -5580.500712697394        -8342.219045204154        -3181.816381107783        -5067.671659393382        -7583.642860141714        5230.117214376281         -2355.070552297053        -3513.236897945681        4618.123891226423         452.0660580784024         -678.0617100189847        3200.869165259937         5067.265540990396         -7588.588206517306        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4643.830336321495        -463.4718708350265        -700.9537363406416        1835.851822671888         -5574.027645890252        -8332.490103307238        -3159.301731303101        -5079.437857012002        -7601.195765134951        5232.03225094988          -2326.960843058099        -3471.193381719568        4645.391810839123         487.4273783253157         -731.0269338970975        3178.525010587182         5079.045376006601         -7606.227355726238        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4670.566216778185        -498.7703702274594        -753.7846249920694        1860.879407400324         -5567.461645561852        -8322.622129004812        -3136.725367000268        -5091.10489146816         -7618.600263015527        5233.63997183321          -2298.714435195085        -3428.945815898609        4671.883922378533         522.7071781583072         -783.8701197127521        3156.119151769381         5090.726287580212         -7623.718492840009        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4696.536459169118        -533.9870137909602        -806.4918711403006        1885.876186585694         -5560.802626995312        -8312.61499622163         -3114.087963409489        -5102.672918620752        -7635.85658758205         5234.936061326996         -2270.331136026361        -3386.493919996414        4697.614410625771         557.9016446647001         -836.5855604563112        3133.652261738782         5102.308432816586         -7641.061852108905        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4721.754913191369        -569.1180850309611        -859.0699402825994        1910.841676071635         -5554.050504206622        -8302.468576995583        -3091.39019033534         -5114.142092773574        -7652.964970298475        5235.916121508519         -2241.810763998335        -3343.837430322921        4722.597158412391         593.0071843065089         -889.1678775734472        3111.125008005358         5113.791967252386         -7658.257665429352        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4746.235136998235        -604.1600790056982        -911.5136137960944        1935.775389306713         -5547.20518994017         -8292.182741471173        -3068.63271226082         -5125.512566682271        -7669.925640304675        5236.575670218037         -2213.153149360442        -3300.976100997403        4746.845750827633         628.0204114505614         -941.6120037884539        3088.538052741205         5125.177044862736         -7675.306162354711        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4769.990401225281        -639.1096913923684        -963.8179725913651        1960.67683730158          -5540.266595664172        -8281.757357892755        -3045.816188429715        -5136.784491561266        -7686.738824426895        5236.910138989217         -2184.35813487391         -3257.909705012629        4770.373479712172         662.9381374978402         -993.913166825223         3065.892052863375         5136.463818068296         -7692.207570106068        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4793.033693285543        -673.9638081172016        -1015.978381610825        1985.545528585615         -5533.234631566011        -8271.192292597756        -3022.941272928205        -5147.958017090714        -7703.404747188295        5236.914870921988         -2155.42557655659         -3214.638035352735        4793.193348389643         697.7573605822981         -1046.066873981224        3043.187660115073         5147.652437742538         -7708.96211358298         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4815.377721888653        -708.7194955230807        -1067.990475130675        2010.380969163089         -5526.10920654764         -8260.487410009737        -3000.008614764723        -5159.033291423228        -7719.923630819394        5236.585118496383         -2126.355344465584        -3171.160906167759        4815.318076593801         732.4752558111213         -1098.068897512159        3020.425521146273         5158.743053218728         -7725.570015374207        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4837.034921744722        -743.3739910470031        -1119.850142826486        2035.182662468578         -5518.890228220727        -8249.642572631419        -2977.018857948948        -5170.01046119089         -7736.295695268389        5235.916041325429         -2097.147323519515        -3127.47815400768         4836.760105553083         767.0891660183552         -1149.915260785798        2997.606277592247         5169.735812296974         -7742.031495768359        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4858.017458416754        -777.9246943827311        -1171.553516564309        2059.950109322497         -5511.577602901933        -8238.657641037615        -2953.972641569155        -5180.889671511948        -7752.521158211559        5234.902703845641         -2067.801414362766        -3083.589639119222        4857.531603198033         801.5965930061648         -1201.6022251658          2974.730566151557         5180.630861251324         -7758.346772764417        -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
-4878.337233290658        -812.3691591036622        -1223.096957880523        2084.682807885401         -5504.171235607908        -8227.532473867992        -2930.870599868998        -5191.671065997565        -7768.600235063524        5233.540072943782         -2038.317534273549        -3039.495246808685        4877.644469462626         835.9951892481477         -1253.126277587711        2951.799018662598         5191.428344836662         -7774.51606208233         -513.9730721704545        5804.551181798248         -8670.735035084406        -4849.092309713829        3551.288166232058         -5304.850927869586        
